seed,execution_path,path,condition,attack,round,accuracy,macro_f1,evaluation_reward
2025,ep_0,fedavg,adversarial,model_replacement,7,0.006,0.0029860650298606,-1.97
2025,ep_0,fedavg,adversarial,model_replacement,8,0.006,0.0029850746268656,-1.97
2025,ep_0,fedavg,adversarial,model_replacement,9,0.25,0.1,-0.75
2025,ep_0,fedavg,adversarial,model_replacement,10,0.25,0.1,-0.75
2025,ep_0,fedavg,adversarial,model_replacement,11,0.25,0.1,-0.75
2025,ep_0,fedavg,adversarial,model_replacement,12,0.25,0.1,-0.75
2025,ep_0,fedavg,adversarial,model_replacement,13,0.25,0.1,-0.75
2025,ep_0,fedavg,adversarial,model_replacement,14,0.25,0.1,-0.75
2025,ep_0,fedavg,adversarial,model_replacement,15,0.25,0.1,-0.75
2025,ep_0,fedavg,adversarial,model_replacement,16,0.25,0.1,-0.75
2025,ep_0,fedavg,adversarial,model_replacement,17,0.25,0.1,-0.75
2025,ep_0,fedavg,adversarial,model_replacement,18,0.25,0.1,-0.75
2025,ep_0,fedavg,adversarial,model_replacement,19,0.25,0.1,-0.75
2025,ep_0,fedavg,adversarial,model_replacement,20,0.25,0.1,-0.75
2025,ep_0,fedavg,adversarial,model_replacement,21,0.25,0.1,-0.75
2025,ep_0,fedavg,adversarial,model_replacement,22,0.25,0.1,-0.75
2025,ep_0,fedavg,adversarial,model_replacement,23,0.25,0.1,-0.75
2025,ep_0,fedavg,adversarial,model_replacement,24,0.25,0.1,-0.75
2025,ep_0,fedavg,adversarial,model_replacement,25,0.25,0.1,-0.75
2025,ep_0,fedavg,adversarial,model_replacement,26,0.25,0.1,-0.75
2025,ep_0,fedavg,adversarial,model_replacement,27,0.25,0.1,-0.75
2025,ep_0,fedavg,adversarial,model_replacement,28,0.25,0.1,-0.75
2025,ep_0,fedavg,adversarial,model_replacement,29,0.25,0.1,-0.75
2025,ep_0,fedavg,adversarial,model_replacement,30,0.25,0.1,-0.75
2025,ep_sdp,static_dp,adversarial,model_replacement,1,0.575,0.4975551295090622,0.875
2025,ep_sdp,static_dp,adversarial,model_replacement,2,0.5703333333333334,0.5087549629719372,0.8516666666666666
2025,ep_sdp,static_dp,adversarial,model_replacement,3,0.749,0.7467884034184447,1.745
2025,ep_sdp,static_dp,adversarial,model_replacement,4,0.6086666666666667,0.5779658796459637,1.0433333333333334
2025,ep_sdp,static_dp,adversarial,model_replacement,5,0.7556666666666667,0.7549493907192297,1.7783333333333333
2025,ep_sdp,static_dp,adversarial,model_replacement,6,0.8263333333333334,0.8259986085378356,2.131666666666667
2025,ep_sdp,static_dp,adversarial,model_replacement,7,0.6776666666666666,0.6740516191831424,1.3883333333333332
2025,ep_sdp,static_dp,adversarial,model_replacement,8,0.716,0.7031091957520078,1.58
2025,ep_sdp,static_dp,adversarial,model_replacement,9,0.8986666666666666,0.8935420624257034,2.493333333333333
2025,ep_sdp,static_dp,adversarial,model_replacement,10,0.944,0.944068183061124,2.7199999999999998
2025,ep_sdp,static_dp,adversarial,model_replacement,11,0.8103333333333333,0.8054881679537838,2.0516666666666667
2025,ep_sdp,static_dp,adversarial,model_replacement,12,0.7443333333333333,0.7265244546811047,1.7216666666666667
2025,ep_sdp,static_dp,adversarial,model_replacement,13,0.7403333333333333,0.7282332777851444,1.7016666666666662
2025,ep_sdp,static_dp,adversarial,model_replacement,14,0.849,0.8468739811730284,2.245
2025,ep_sdp,static_dp,adversarial,model_replacement,15,0.9063333333333332,0.905457372720064,2.5316666666666663
2025,ep_sdp,static_dp,adversarial,model_replacement,16,0.8783333333333333,0.877170424695157,2.3916666666666666
2025,ep_sdp,static_dp,adversarial,model_replacement,17,0.9126666666666666,0.908594133522797,2.5633333333333335
2025,ep_sdp,static_dp,adversarial,model_replacement,18,0.924,0.9203505865194236,2.62
2025,ep_sdp,static_dp,adversarial,model_replacement,19,0.877,0.8751778861463276,2.385
2025,ep_sdp,static_dp,adversarial,model_replacement,20,0.817,0.8049938756314259,2.085
2025,ep_sdp,static_dp,adversarial,model_replacement,21,0.9013333333333332,0.8993137054999083,2.506666666666666
2025,ep_sdp,static_dp,adversarial,model_replacement,22,0.761,0.7589916312077223,1.8050000000000002
2025,ep_sdp,static_dp,adversarial,model_replacement,23,0.764,0.7195733808047137,1.8200000000000003
2025,ep_sdp,static_dp,adversarial,model_replacement,24,0.7296666666666667,0.7300216698597177,1.6483333333333334
2025,ep_sdp,static_dp,adversarial,model_replacement,25,0.7643333333333333,0.7627185872289781,1.8216666666666663
2025,ep_sdp,static_dp,adversarial,model_replacement,26,0.5653333333333334,0.5317555802679019,0.8266666666666667
2025,ep_sdp,static_dp,adversarial,model_replacement,27,0.7073333333333334,0.6316943815095997,1.536666666666667
2025,ep_sdp,static_dp,adversarial,model_replacement,28,0.668,0.6508775362139229,1.3400000000000003
2025,ep_sdp,static_dp,adversarial,model_replacement,29,0.817,0.8057188859924787,2.085
2025,ep_sdp,static_dp,adversarial,model_replacement,30,0.625,0.5470297804711886,1.125
2025,ep_twa,twa,adversarial,model_replacement,1,0.8063333333333333,0.8075458594379276,2.0316666666666663
2025,ep_twa,twa,adversarial,model_replacement,2,0.9023333333333332,0.904838630271034,2.511666666666666
2025,ep_twa,twa,adversarial,model_replacement,3,0.9373333333333334,0.9376188497847509,2.6866666666666665
2025,ep_twa,twa,adversarial,model_replacement,4,0.9536666666666668,0.9537773289592452,2.7683333333333335
2025,ep_twa,twa,adversarial,model_replacement,5,0.9663333333333334,0.9663884423963852,2.831666666666667
2025,ep_twa,twa,adversarial,model_replacement,6,0.978,0.9778424080460209,2.8899999999999997
2025,ep_twa,twa,adversarial,model_replacement,7,0.9746666666666668,0.9743099157979168,2.873333333333334
2025,ep_twa,twa,adversarial,model_replacement,8,0.9686666666666668,0.9681038352795358,2.8433333333333337
2025,ep_twa,twa,adversarial,model_replacement,9,0.966,0.965289653859536,2.83
2025,ep_twa,twa,adversarial,model_replacement,10,0.962,0.9610636150638038,2.8099999999999996
2025,ep_twa,twa,adversarial,model_replacement,11,0.9623333333333334,0.9614163413081654,2.8116666666666665
2025,ep_twa,twa,adversarial,model_replacement,12,0.9626666666666668,0.961775047889414,2.8133333333333344
2025,ep_twa,twa,adversarial,model_replacement,13,0.9676666666666668,0.967026834421572,2.838333333333334
2025,ep_twa,twa,adversarial,model_replacement,14,0.965,0.9644095862773366,2.825
2025,ep_twa,twa,adversarial,model_replacement,15,0.9663333333333334,0.9658084981698608,2.831666666666667
2025,ep_twa,twa,adversarial,model_replacement,16,0.9656666666666668,0.9651670996026092,2.828333333333334
2025,ep_twa,twa,adversarial,model_replacement,17,0.9656666666666668,0.9651215852177678,2.828333333333334
2025,ep_twa,twa,adversarial,model_replacement,18,0.966,0.9655096619615112,2.83
2025,ep_twa,twa,adversarial,model_replacement,19,0.966,0.9655096619615112,2.83
2025,ep_twa,twa,adversarial,model_replacement,20,0.9666666666666668,0.966164119911922,2.833333333333334
2025,ep_twa,twa,adversarial,model_replacement,21,0.967,0.9665418892908104,2.835
2025,ep_twa,twa,adversarial,model_replacement,22,0.965,0.964467115880932,2.825
2025,ep_twa,twa,adversarial,model_replacement,23,0.9666666666666668,0.966207540228199,2.833333333333334
2025,ep_twa,twa,adversarial,model_replacement,24,0.9686666666666668,0.9682479189599098,2.8433333333333337
2025,ep_twa,twa,adversarial,model_replacement,25,0.968,0.9675677060549142,2.84
2025,ep_twa,twa,adversarial,model_replacement,26,0.9713333333333334,0.9710202284178412,2.8566666666666674
2025,ep_twa,twa,adversarial,model_replacement,27,0.974,0.9737882394232584,2.87
2025,ep_twa,twa,adversarial,model_replacement,28,0.9726666666666668,0.972513024583902,2.863333333333334
2025,ep_twa,twa,adversarial,model_replacement,29,0.972,0.971821266054357,2.8599999999999994
2025,ep_twa,twa,adversarial,model_replacement,30,0.9723333333333334,0.9721597222211666,2.8616666666666672
2025,ep_ppa,ppa,adversarial,model_replacement,1,0.0393333333333333,0.0189284568495348,-1.8033333333333335
2025,ep_ppa,ppa,adversarial,model_replacement,2,0.006,0.0029860650298606,-1.97
2025,ep_ppa,ppa,adversarial,model_replacement,3,0.006,0.0029860650298606,-1.97
2025,ep_ppa,ppa,adversarial,model_replacement,4,0.0063333333333333,0.0031509121061359,-1.9683333333333335
2025,ep_ppa,ppa,adversarial,model_replacement,5,0.006,0.0029860650298606,-1.97
2025,ep_ppa,ppa,adversarial,model_replacement,6,0.006,0.0029860650298606,-1.97
2025,ep_ppa,ppa,adversarial,model_replacement,7,0.006,0.0029860650298606,-1.97
2025,ep_ppa,ppa,adversarial,model_replacement,8,0.006,0.0029850746268656,-1.97
2025,ep_ppa,ppa,adversarial,model_replacement,9,0.25,0.1,-0.75
2025,ep_ppa,ppa,adversarial,model_replacement,10,0.25,0.1,-0.75
2025,ep_ppa,ppa,adversarial,model_replacement,11,0.25,0.1,-0.75
2025,ep_ppa,ppa,adversarial,model_replacement,12,0.25,0.1,-0.75
2025,ep_ppa,ppa,adversarial,model_replacement,13,0.25,0.1,-0.75
2025,ep_ppa,ppa,adversarial,model_replacement,14,0.25,0.1,-0.75
2025,ep_ppa,ppa,adversarial,model_replacement,15,0.25,0.1,-0.75
2025,ep_ppa,ppa,adversarial,model_replacement,16,0.25,0.1,-0.75
2025,ep_ppa,ppa,adversarial,model_replacement,17,0.25,0.1,-0.75
2025,ep_ppa,ppa,adversarial,model_replacement,18,0.25,0.1,-0.75
2025,ep_ppa,ppa,adversarial,model_replacement,19,0.25,0.1,-0.75
2025,ep_ppa,ppa,adversarial,model_replacement,20,0.25,0.1,-0.75
2025,ep_ppa,ppa,adversarial,model_replacement,21,0.25,0.1,-0.75
2025,ep_ppa,ppa,adversarial,model_replacement,22,0.25,0.1,-0.75
2025,ep_ppa,ppa,adversarial,model_replacement,23,0.25,0.1,-0.75
2025,ep_ppa,ppa,adversarial,model_replacement,24,0.25,0.1,-0.75
2025,ep_ppa,ppa,adversarial,model_replacement,25,0.25,0.1,-0.75
2025,ep_ppa,ppa,adversarial,model_replacement,26,0.25,0.1,-0.75
2025,ep_ppa,ppa,adversarial,model_replacement,27,0.25,0.1,-0.75
2025,ep_ppa,ppa,adversarial,model_replacement,28,0.25,0.1,-0.75
2025,ep_ppa,ppa,adversarial,model_replacement,29,0.25,0.1,-0.75
2025,ep_ppa,ppa,adversarial,model_replacement,30,0.25,0.1,-0.75
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,1,0.575,0.4975551295090622,0.875
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,2,0.5703333333333334,0.5087549629719372,0.8516666666666666
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,3,0.749,0.7467884034184447,1.745
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,4,0.6086666666666667,0.5779127514696593,1.0433333333333334
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,5,0.7556666666666667,0.7549493907192297,1.7783333333333333
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,6,0.8263333333333334,0.8259668964676417,2.131666666666667
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,7,0.6776666666666666,0.6740516191831424,1.3883333333333332
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,8,0.716,0.7031091957520078,1.58
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,9,0.8986666666666666,0.8934869449972811,2.493333333333333
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,10,0.944,0.9440813587421054,2.7199999999999998
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,11,0.8096666666666666,0.8046932033336611,2.048333333333333
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,12,0.7423333333333333,0.7241151032658204,1.7116666666666664
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,13,0.741,0.7290472128759488,1.705
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,14,0.8473333333333334,0.845172692638311,2.2366666666666672
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,15,0.9053333333333332,0.904419236821458,2.5266666666666664
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,16,0.875,0.8737773560527953,2.375
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,17,0.9076666666666666,0.9038060541338008,2.538333333333333
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,18,0.922,0.9180492948591344,2.6100000000000003
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,19,0.876,0.8741016963933754,2.38
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,20,0.8156666666666667,0.8037430622845213,2.078333333333333
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,21,0.902,0.900027082476695,2.51
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,22,0.7623333333333333,0.7602470265186043,1.8116666666666665
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,23,0.7626666666666667,0.718846567820534,1.8133333333333335
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,24,0.7306666666666667,0.7309507820754685,1.6533333333333333
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,25,0.7663333333333333,0.7646000138589613,1.8316666666666666
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,26,0.5673333333333334,0.5342229333643895,0.8366666666666669
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,27,0.7066666666666667,0.6306718932984179,1.5333333333333332
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,28,0.6786666666666666,0.6652578892437977,1.393333333333333
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,29,0.816,0.8045256606742011,2.08
2025,ep_sdp-ppa,sdp_ppa,adversarial,model_replacement,30,0.6363333333333333,0.5549569941549282,1.1816666666666666
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,1,0.8063333333333333,0.8075458594379276,2.0316666666666663
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,2,0.9023333333333332,0.904838630271034,2.511666666666666
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,3,0.9373333333333334,0.9376188497847509,2.6866666666666665
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,4,0.9536666666666668,0.9537773289592452,2.7683333333333335
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,5,0.9663333333333334,0.9663884423963852,2.831666666666667
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,6,0.978,0.9778424080460209,2.8899999999999997
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,7,0.9746666666666668,0.9743099157979168,2.873333333333334
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,8,0.9686666666666668,0.9681038352795358,2.8433333333333337
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,9,0.966,0.965289653859536,2.83
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,10,0.962,0.9610636150638038,2.8099999999999996
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,11,0.9626666666666668,0.9617678021374236,2.8133333333333344
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,12,0.9626666666666668,0.961775047889414,2.8133333333333344
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,13,0.9673333333333334,0.9666765691823048,2.836666666666667
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,14,0.9653333333333334,0.9647593887586196,2.826666666666667
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,15,0.9663333333333334,0.9658084981698608,2.831666666666667
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,16,0.9656666666666668,0.9651670996026092,2.828333333333334
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,17,0.9656666666666668,0.9651215852177678,2.828333333333334
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,18,0.9663333333333334,0.9658593164107954,2.831666666666667
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,19,0.9663333333333334,0.9658593164107954,2.831666666666667
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,20,0.9663333333333334,0.965814512838736,2.831666666666667
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,21,0.967,0.9665418892908104,2.835
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,22,0.9653333333333334,0.9648171326924826,2.826666666666667
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,23,0.9666666666666668,0.966207540228199,2.833333333333334
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,24,0.968,0.9675637152342508,2.84
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,25,0.9673333333333334,0.9668832669750154,2.836666666666667
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,26,0.971,0.9706731130117432,2.8549999999999995
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,27,0.9746666666666668,0.9744492569920816,2.873333333333334
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,28,0.972,0.9718295730993024,2.8599999999999994
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,29,0.9716666666666668,0.9714827685151062,2.8583333333333343
2025,ep_twa-ppa,twa_ppa,adversarial,model_replacement,30,0.9723333333333334,0.9721662722244024,2.8616666666666672
2025,ep_0,fedavg,adversarial,label_flipping,1,0.8406666666666667,0.837681240337403,2.203333333333333
2025,ep_0,fedavg,adversarial,label_flipping,2,0.9493333333333334,0.9498992283895408,2.746666666666667
2025,ep_0,fedavg,adversarial,label_flipping,3,0.9493333333333334,0.9498075215501712,2.746666666666667
2025,ep_0,fedavg,adversarial,label_flipping,4,0.966,0.9660655614731128,2.83
2025,ep_0,fedavg,adversarial,label_flipping,5,0.9756666666666668,0.9756138209842128,2.878333333333334
2025,ep_0,fedavg,adversarial,label_flipping,6,0.975,0.974773153074711,2.875
2025,ep_0,fedavg,adversarial,label_flipping,7,0.9713333333333334,0.9709843215993256,2.8566666666666674
2025,ep_0,fedavg,adversarial,label_flipping,8,0.9686666666666668,0.9681291021665144,2.8433333333333337
2025,ep_0,fedavg,adversarial,label_flipping,9,0.94,0.9376270295186906,2.6999999999999993
2025,ep_0,fedavg,adversarial,label_flipping,10,0.9473333333333334,0.9458525412971625,2.7366666666666664
2025,ep_0,fedavg,adversarial,label_flipping,11,0.9526666666666668,0.9518186488420164,2.7633333333333336
2025,ep_0,fedavg,adversarial,label_flipping,12,0.9486666666666668,0.9476176768365988,2.743333333333334
2025,ep_0,fedavg,adversarial,label_flipping,13,0.952,0.9511863784786518,2.76
2025,ep_0,fedavg,adversarial,label_flipping,14,0.949,0.9482452367325054,2.745
2025,ep_0,fedavg,adversarial,label_flipping,15,0.9553333333333334,0.9548556394912568,2.7766666666666673
2025,ep_0,fedavg,adversarial,label_flipping,16,0.946,0.9455763689517585,2.7299999999999995
